,USD,GBP,EUR,JPY,USD_Return,USD_Volatility,GBP_Return,GBP_Volatility,EUR_Return,EUR_Volatility,JPY_Return,JPY_Volatility
2022-12-16,82.8184,101.1903,88.2629,60.35,0.004076030949707876,0.002766327348557814,-0.01017601383538791,0.0054248960658023464,0.004076009674123915,0.004094681004430516,-0.0074013157894735615,0.0061448663988838284
2022-12-17,82.8184,101.1903,88.2629,60.35,0.0,0.002706870287975792,0.0,0.0053561340363950495,0.0,0.0040688840137453,0.0,0.006076689881790573
2022-12-18,82.8184,101.1903,88.2629,60.35,0.0,0.002707658556456009,0.0,0.005358690925992526,0.0,0.004057539697961655,0.0,0.00605521546848997
2022-12-19,82.6405,100.6473,87.767,60.76,-0.0021480733749986713,0.0027482816724879104,-0.005366126990432818,0.005493060913419942,-0.005618442176724359,0.004248564681968749,0.0067937033968517024,0.006139050989521883
2022-12-20,82.7902,100.4466,87.746,62.3,0.001811460482451066,0.002759379684334112,-0.0019940922409245054,0.005519677537741602,-0.00023926988503653046,0.004251103373117755,0.025345622119815614,0.007535234938266458
2022-12-21,82.7736,100.6693,87.8443,62.65,-0.00020050682327132918,0.002760292538557158,0.0022170984383742542,0.005413593096808082,0.0011202789870763397,0.003931216435409821,0.005617977528090012,0.007464571250973118
2022-12-22,82.6679,100.247,88.0226,62.72,-0.00127697720046005,0.0027766708135839886,-0.004194923377832227,0.0055068921036201405,0.002029727597578912,0.003855200636391766,0.0011173184357542443,0.0071526467231663214
2022-12-23,82.8685,99.7654,87.9025,62.46,0.0024265767002669136,0.0028020208320395246,-0.004804133789539811,0.0055853485858186605,-0.0013644223188135074,0.003725183906696565,-0.004145408163265252,0.007261757372027792
2022-12-24,82.8685,99.7654,87.9025,62.46,0.0,0.0027962476448510475,0.0,0.004772412812497219,0.0,0.0033775718939952396,0.0,0.006746525589452593
2022-12-25,82.8685,99.7654,87.9025,62.46,0.0,0.0027259382539253736,0.0,0.004755061225711485,0.0,0.003179156419906587,0.0,0.006730598866658474
2022-12-26,82.7373,99.897,87.9415,62.39,-0.0015832312639904034,0.0027520932638831954,0.0013190945959220546,0.004757493973039469,0.0004436733881290067,0.0031745327143078107,-0.0011207172590458336,0.006745418838754698
2022-12-27,82.7936,100.0958,88.2276,62.33,0.0006804669719702172,0.00275068343408444,0.0019900497512437276,0.004765200381737953,0.003253299068130433,0.003188041636569827,-0.0009616925789389663,0.006757549522554501
2022-12-28,82.9183,99.7679,88.2986,61.9,0.0015061550651258582,0.002724623611646489,-0.003275861724467921,0.004814677130125159,0.0008047368397190446,0.003160023900250857,-0.0068987646398203095,0.0069060052728098596
2022-12-29,82.8346,99.7213,88.004,62.0,-0.0010094273519839492,0.002732257514836171,-0.00046708410220119845,0.004650976217380306,-0.0033364062397364114,0.0032710589616585556,0.001615508885298933,0.006855264169673432
2022-12-30,82.7862,99.7436,88.1496,62.45,-0.0005842969000876552,0.0027169354360507434,0.00022362323796421002,0.004597490949555779,0.0016544702513521248,0.003092858986514424,0.007258064516129092,0.006919252442882019
2022-12-31,82.7862,99.7436,88.1496,62.45,0.0,0.0024769010960194585,0.0,0.004549767087125273,0.0,0.003078116080508432,0.0,0.006790902755755911
2023-01-01,82.7862,99.7436,88.1496,62.45,0.0,0.002479135873217672,0.0,0.00403796360256635,0.0,0.0027729907352315795,0.0,0.006620684963740118
2023-01-02,82.6287,99.7576,88.3753,63.11,-0.0019024909948759383,0.0025205208232473445,0.00014035988273919386,0.004037861364916075,0.0025604200132500754,0.00277941724769427,0.010568454763810964,0.006826170399134689
2023-01-03,82.7817,99.9131,88.2508,63.78,0.0018516568698285774,0.002528132651421279,0.001558778479033185,0.004045782011759767,-0.0014087646661453679,0.002810730797851394,0.010616384091269193,0.007009372254593078
2023-01-04,82.9052,99.3829,87.6546,63.41,0.0014918756198532002,0.0023960543796671756,-0.005306611445345943,0.003398226172814188,-0.00675574612354779,0.00270072274889478,-0.005801191596111699,0.007016471223930089
2023-01-05,82.6973,99.6238,87.7992,62.49,-0.00250768347461916,0.0019308847975123388,0.0024239582463381204,0.003372405078050469,0.0016496567208110768,0.0027046515983639783,-0.014508752562687244,0.007244602381355907
2023-01-06,82.6348,98.4731,86.9235,61.63,-0.0007557683261726345,0.0018532262519774228,-0.011550452803446576,0.003951832583274507,-0.009973894978541842,0.003323025004419636,-0.01376220195231237,0.007754255181741436
2023-01-07,82.6348,98.4731,86.9235,61.63,0.0,0.0017568655766334207,0.0,0.003862706826831783,0.0,0.0032901908194737407,0.0,0.007734510002413798
2023-01-08,82.6348,98.4731,86.9235,61.63,0.0,0.0017457931780298043,0.0,0.0037568251297957302,0.0,0.0031720616297709714,0.0,0.007712560281750445
2023-01-09,82.3662,100.0387,87.9528,62.47,-0.003250446543102803,0.0018544248597193252,0.015898758138009228,0.004836724688155835,0.01184144678941812,0.0038385454545267167,0.013629725782897895,0.008063642554136387
2023-01-10,82.2108,100.0555,88.2829,62.35,-0.0018866962419050726,0.0018883953908095188,0.00016793500915124326,0.004837120393420833,0.003753149416505286,0.0038860409001656047,-0.0019209220425804308,0.00808069480419298
2023-01-11,81.7029,99.439,87.8551,61.74,-0.006178020406078066,0.0019430505186630181,-0.006161580322920801,0.004934842606577669,-0.004845785537176517,0.004004414482706619,-0.009783480352846818,0.008308809165355865
2023-01-12,81.7187,99.2425,87.9566,62.06,0.00019338358858744797,0.0019316686669884205,-0.0019760858415710514,0.004785753270039233,0.0011553114161841904,0.003928513287671094,0.005183025591188883,0.008313839277642277
2023-01-13,81.4328,99.2764,88.2628,63.1,-0.00349858722666907,0.0019806884081068742,0.00034158752550550453,0.00470819678295668,0.003481262349840808,0.0038490212838531196,0.01675797615211083,0.008526489020656853
2023-01-14,81.4328,99.2764,88.2628,63.1,0.0,0.0019823102300341564,0.0,0.004680412378213382,0.0,0.0038407206313250965,0.0,0.008510799764510095
2023-01-15,81.4328,99.2764,88.2628,63.1,0.0,0.001793917630108591,0.0,0.004346804559392417,0.0,0.003768190266082263,0.0,0.00835654577727276
2023-01-16,81.3719,99.7272,88.346,63.76,-0.0007478559008163854,0.0017910514321296215,0.004540857645925822,0.004447295286175037,0.0009426394811857808,0.0037720595528393927,0.01045958795562596,0.00850777026165584
2023-01-17,81.7727,99.7649,88.5626,63.52,0.004925533261482151,0.002053165916219635,0.00037803126930269215,0.00444922513820782,0.0024517239037420424,0.0037976745113949017,-0.0037641154328732496,0.008563850604725018
2023-01-18,81.648,100.3361,88.0574,62.38,-0.0015249588187745688,0.002038193558244352,0.005725460557771456,0.004488426425415115,-0.005704439571557307,0.0038021851474293565,-0.017947103274559173,0.009226355843114178
2023-01-19,81.3577,100.4062,87.8848,63.63,-0.0035555065647658868,0.0020725810814048967,0.0006986518311953294,0.004476015705529197,-0.0019600851262926433,0.0038206821216094336,0.020038473869830042,0.008782023119085275
2023-01-20,81.2196,100.5352,87.9884,62.92,-0.001697442282660333,0.002081142448721217,0.001284781218689801,0.004463282977009743,0.001178815904456787,0.0038212573209449735,-0.011158258683011124,0.00899241119244846
2023-01-21,81.2196,100.5352,87.9884,62.92,0.0,0.002080500963806015,0.0,0.004393624627217354,0.0,0.003803136351157364,0.0,0.008990719141781093
2023-01-22,81.2196,100.5352,87.9884,62.92,0.0,0.002005107406746124,0.0,0.004294970005309156,0.0,0.0037944792492312627,0.0,0.008954284718399092
2023-01-23,81.2757,100.8978,88.5401,62.49,0.0006907199739965009,0.0020169702599776166,0.0036066969578814057,0.004337559840264541,0.006270144700892377,0.003961246717027581,-0.006834075015893171,0.009048180679662805
2023-01-24,81.602,101.0951,88.7841,62.71,0.004014730109983766,0.0021872255923884414,0.0019554440235565185,0.004346252921061457,0.002755813467570034,0.003987153482845506,0.0035205632901265105,0.009070239047872498
2023-01-25,81.6263,100.6523,89.0135,62.59,0.0002977868189504296,0.002182382190552955,-0.004380034244983233,0.004430711718436889,0.002583795972477043,0.004008155319706167,-0.00191357040344442,0.009075291935000765
2023-01-26,81.6263,100.6523,89.0135,62.59,0.0,0.0021737659102791748,0.0,0.004418806953472747,0.0,0.003972474684309835,0.0,0.009072940856770623
2023-01-27,81.5445,100.9592,88.6584,62.77,-0.001002127990610835,0.002143121895076732,0.0030491106512220423,0.004398373356975114,-0.003989282524560767,0.004047326073160936,0.002875858763380812,0.00898510740569572
2023-01-28,81.5445,100.9592,88.6584,62.77,0.0,0.002143657531321265,0.0,0.0043960056769158104,0.0,0.003993894309836129,0.0,0.008983059032584796
2023-01-29,81.5445,100.9592,88.6584,62.77,0.0,0.002145714790822037,0.0,0.004396540834486633,0.0,0.0039853126711871046,0.0,0.008890655499026501
2023-01-30,81.6552,101.1915,88.7331,63.04,0.0013575409745598677,0.0021708212871630376,0.002300929484385872,0.004409136027010121,0.0008425597574510668,0.003986826545407086,0.0043014178747808884,0.00892180643155713
2023-01-31,81.7387,100.8983,88.5982,62.77,0.0010225925599349761,0.0021862046097114664,-0.0028974765667076907,0.004451765729101318,-0.001520289497380256,0.003999461772384994,-0.0042829949238577525,0.008961810636677585
2023-02-01,81.8494,100.839,88.9938,62.84,0.0013543156424069558,0.0021910121618896293,-0.0005877205066885383,0.004455175535195912,0.004465101999814758,0.004053357641212752,0.0011151824119801645,0.008748663985896233
2023-02-02,81.9536,101.534,90.2555,63.68,0.0012730698086973469,0.0021737750164319606,0.0068921746546475315,0.004608076808291148,0.014177392132935118,0.004770175861918973,0.013367281985996016,0.0088783770709339
2023-02-03,82.2296,100.4813,89.5985,63.94,0.003367759317467467,0.0022535870268993296,-0.010367955561683795,0.004912378737888611,-0.007279334777381963,0.004799490115860215,0.004082914572864249,0.008839533840141908
2023-02-04,82.2296,100.4813,89.5985,63.94,0.0,0.002213892794117427,0.0,0.004897480224018956,0.0,0.004798188572315974,0.0,0.008385775857942538
2023-02-05,82.2296,100.4813,89.5985,63.94,0.0,0.002211492279260065,0.0,0.004358289837107299,0.0,0.0043594782166256636,0.0,0.007925551684443088
2023-02-06,82.454,99.4901,89.0069,62.58,0.0027289443217526355,0.0022736151481873622,-0.009864522055347713,0.004764714727711642,-0.006602789109192653,0.004574139147779121,-0.021269940569283663,0.008929695075985985
2023-02-07,82.6959,99.6706,88.8204,62.57,0.002933757003905191,0.002338907743828644,0.0018142508651615152,0.0047715818071181835,-0.0020953431700238,0.004602682818504511,-0.00015979546180888704,0.008930081237901224
2023-02-08,82.6746,99.6152,88.7561,63.01,-0.0002575702060197971,0.0022566625245518694,-0.0005558309070076151,0.0037710729396425516,-0.0007239327902148762,0.00410106887345326,0.007032124021096431,0.008674264313648209
2023-02-09,82.6103,99.8918,88.7014,62.91,-0.000777747941931417,0.002231481259220915,0.002776684682658903,0.0038081829787036444,-0.0006162956686920351,0.004051909582942053,-0.001587049674654839,0.008671499377399205
2023-02-10,82.5787,99.9615,88.5668,62.76,-0.0003825188868700202,0.0018879243579235881,0.0006977549708784281,0.0036301954642280077,-0.0015174506828529166,0.00395435511348128,-0.002384358607534498,0.0084768373856387
2023-02-11,82.5787,99.9615,88.5668,62.76,0.0,0.0018888328831498354,0.0,0.003607561332853235,0.0,0.003951125908108362,0.0,0.00843251289766904
2023-02-12,82.5787,99.9615,88.5668,62.76,0.0,0.0017455425031475617,0.0,0.0036077914323099053,0.0,0.003903422036645563,0.0,0.007846822321353033
2023-02-13,82.7046,99.7241,88.3109,62.57,0.001524606224123204,0.001753641346572177,-0.002374914342021639,0.003639059036560926,-0.002889344539940386,0.0039419896836228145,-0.0030274059910770923,0.007864270729130225
2023-02-14,82.7163,100.4303,88.8081,62.67,0.00014146734280817697,0.0017523896381042953,0.007081537963240514,0.00385200826020928,0.005630109080532408,0.004072582567403039,0.0015982100047946535,0.007871440879040922
2023-02-15,82.8621,100.5869,88.7276,62.18,0.0017626513758473017,0.0017495543540510124,0.0015592903735226482,0.0037790577604915406,-0.0009064488486973943,0.004075155708907744,-0.007818733046114579,0.007724091908294078
2023-02-16,82.6414,99.4936,88.4494,61.71,-0.002663461341192108,0.0016493198881717007,-0.01086920861464069,0.004293257738988314,-0.0031354392545273058,0.004094042517047873,-0.007558700546799635,0.007804830257116573
2023-02-17,82.8085,98.854,88.058,61.45,0.0020219889788894996,0.0016370964660393425,-0.006428554198461001,0.004299807873541162,-0.004425128943780221,0.004039244303176986,-0.004213255550153949,0.00714759964535073
2023-02-18,82.8085,98.854,88.058,61.45,0.0,0.0014539375929214626,0.0,0.0042950543482884245,0.0,0.004022126931686081,0.0,0.006010223161540989
2023-02-19,82.8085,98.854,88.058,61.45,0.0,0.0013936124423041497,0.0,0.004282927030237307,0.0,0.0040167100147036425,0.0,0.00570671050195147
2023-02-20,82.6902,99.5739,88.4102,61.67,-0.0014285973058320023,0.001440112981332373,0.007282456956724026,0.0045154232336897405,0.003999636603147838,0.004081394618697679,0.003580146460536948,0.005760588055690247
2023-02-21,82.7562,99.5579,88.3202,61.58,0.0007981598786797051,0.0014360258591418916,-0.00016068467741037207,0.00451513772241453,-0.001017982088039604,0.0040870626161300105,-0.0014593805740230614,0.005761049532569524
2023-02-22,82.8434,100.2803,88.2818,61.43,0.0010536974873180949,0.0014381181341975517,0.0072560791258151625,0.004670930626291822,-0.0004347816241357938,0.00391981951163327,-0.002435855797336739,0.00565457701322323
2023-02-23,82.7628,99.8517,87.9178,61.4,-0.0009729199912124065,0.0013175370395274132,-0.0042740199221582564,0.004710379637181242,-0.004123160153055361,0.003948702136713038,-0.0004883607357968334,0.005602077467944148
2023-02-24,82.7432,99.4937,87.7045,61.49,-0.00023682137385394597,0.0013235731011684907,-0.0035853170251481936,0.00468942249404897,-0.002426129862212245,0.003927575046658315,0.001465798045602762,0.005610557936929426
2023-02-25,82.7432,99.4937,87.7045,61.49,0.0,0.0013235731011684907,0.0,0.00468942249404897,0.0,0.003927575046658315,0.0,0.005610557936929426
2023-02-26,82.7432,99.4937,87.7045,61.49,0.0,0.0012979551544808478,0.0,0.004645482784998185,0.0,0.0038720237579699173,0.0,0.0055740028465369375
2023-02-27,82.9145,99.0121,87.4085,60.84,0.0020702607585880717,0.0013258843925169099,-0.004840507489418888,0.004711936600431833,-0.003374969357330504,0.003910244917467227,-0.010570824524312905,0.005857027241151241
2023-02-28,82.6816,99.601,87.5471,60.68,-0.00280891761995794,0.0014590235256527362,0.0059477579002968906,0.004862439504211544,0.001585658145374813,0.0039274372920707614,-0.002629848783694988,0.005860855056968448
2023-03-01,82.5467,99.4732,87.4995,60.55,-0.0016315601052713236,0.001497369545700949,-0.0012831196473930273,0.004836737012597409,-0.0005437073301114426,0.003920304766267197,-0.00214238628872776,0.005773060719982988
2023-03-02,82.5555,98.9532,87.8302,60.4,0.00010660632102799106,0.0014927901616518468,-0.0052275386737333784,0.004893946615677328,0.0037794501682868464,0.003989634903323628,-0.002477291494632494,0.0057505397366798185
2023-03-03,82.2643,98.5208,87.3241,60.27,-0.0035273240426135777,0.001636699214147978,-0.004369742464114368,0.004941116579102066,-0.005762254896379604,0.004006889968994482,-0.0021523178807946186,0.0057348054765111916
2023-03-04,82.2643,98.5208,87.3241,60.27,0.0,0.0016235601501655831,0.0,0.004728561861833542,0.0,0.0028781270706172693,0.0,0.005025288777774239
2023-03-05,82.2643,98.5208,87.3241,60.27,0.0,0.001503797775708323,0.0,0.004386224653083344,0.0,0.0026354739742547742,0.0,0.00491394980554428
2023-03-06,81.7448,98.3161,86.9688,60.18,-0.006315011493442602,0.0018966605134781006,-0.0020777338389456057,0.004392051586654972,-0.004068750780139685,0.002694085435004661,-0.0014932802389249211,0.004900992538508596
2023-03-07,81.7448,98.3161,86.9688,60.18,0.0,0.0018966605134781006,0.0,0.004392051586654972,0.0,0.002694085435004661,0.0,0.004900992538508596
2023-03-08,82.089,97.0642,86.4769,59.61,0.004210665387890167,0.0019923178700534477,-0.012733418026142251,0.00462325041553527,-0.005656051365547143,0.002630861909190399,-0.009471585244267167,0.003603530179275106
2023-03-09,81.9159,97.1086,86.4213,59.92,-0.002108686912984714,0.0019354296846822224,0.00045742920664881837,0.004603264759890153,-0.0006429462665752395,0.0026225499513146924,0.0052004697198457794,0.0038053173533147415
2023-03-10,82.0147,97.7927,86.8366,59.98,0.0012061150521451847,0.001955249412402708,0.0070446901716223476,0.004824283514716406,0.0048055282667582855,0.002822677065281158,0.0010013351134845472,0.003488752545765102
2023-03-11,82.0147,97.7927,86.8366,59.98,0.0,0.001953374976502051,0.0,0.004783651108201663,0.0,0.0028257341086585924,0.0,0.003501521621865073
2023-03-12,82.0147,97.7927,86.8366,59.98,0.0,0.0019536564389075286,0.0,0.004778331219038216,0.0,0.0028242545816464662,0.0,0.0035097460232793214
2023-03-13,81.9132,99.2215,87.8393,60.94,-0.0012375830186539538,0.0019617567085994337,0.014610497511573062,0.005538351743226554,0.011546974432439683,0.003597400481599026,0.01600533511170399,0.004745155235074228
2023-03-14,82.3619,100.1845,88.1047,61.64,0.005477749617888161,0.0022248275172535767,0.00970555776721782,0.00582830297532462,0.003021426627944468,0.003647132058704162,0.011486708237610888,0.005261439877441536
2023-03-15,82.4955,100.2485,88.5452,61.22,0.001622109251972148,0.0022273301229278246,0.0006388213745640581,0.005810284799032295,0.0049997332718911824,0.003727668558924281,-0.006813757300454304,0.005366373579359124
2023-03-16,82.6841,99.8063,87.6672,62.22,0.0022861853070772487,0.0022687831884830208,-0.004411038569155812,0.005718459975042926,-0.009915839593789388,0.004002129864868526,0.01633453119895467,0.006195595220320225
2023-03-17,82.4663,100.2477,87.809,62.03,-0.0026341219170311625,0.002292182864708118,0.0044225665113324375,0.00577233698533159,0.0016174806541100484,0.004018116860860888,-0.0030536804885888946,0.00605356842460021
2023-03-18,82.4663,100.2477,87.809,62.03,0.0,0.002242805046139315,0.0,0.005402095521487244,0.0,0.0039835006320881805,0.0,0.005885801420732794
2023-03-19,82.4663,100.2477,87.809,62.03,0.0,0.0022079345111526466,0.0,0.005252832058952676,0.0,0.0039041144310004296,0.0,0.005827108291840825
2023-03-20,82.503,100.4672,88.0109,62.73,0.0004450302729721578,0.002210371095101335,0.0021895764192096934,0.005261136426700889,0.0022993087268958767,0.0039283757862874176,0.011284862163469134,0.006159843329267153
2023-03-21,82.6799,101.2812,88.5237,62.89,0.002144164454625841,0.0022487454903147375,0.008102146770289087,0.005436788916386902,0.005826551029474825,0.004070372248247121,0.0025506137414315067,0.006167364972576269
2023-03-22,82.6799,101.2812,88.5237,62.89,0.0,0.0022336065108468067,0.0,0.005299279852774925,0.0,0.0040060739537585216,0.0,0.0061461295140174555
2023-03-23,82.159,101.2725,89.6262,62.87,-0.00630020113715668,0.002505388381251661,-8.58994561676596e-05,0.005298936795795483,0.012454291901490722,0.0045941194469922035,-0.00031801558276356445,0.006136009304407232
2023-03-24,82.2378,100.9836,89.0624,63.13,0.0009591158607089589,0.0025037654158690916,-0.0028526994001333295,0.00518003074653639,-0.00629057128384336,0.004756709765015233,0.0041355177350088645,0.006137150062141434
2023-03-25,82.2378,100.9836,89.0624,63.13,0.0,0.0025002634378600594,0.0,0.005109728491609181,0.0,0.0046833712751486066,0.0,0.0061339092053362835
2023-03-26,82.2378,100.9836,89.0624,63.13,0.0,0.0025005466514654035,0.0,0.005055220483035182,0.0,0.004652988654973793,0.0,0.006135453314297702
2023-03-27,82.3558,100.6761,88.5786,62.76,0.0014348632867124955,0.0025181877035297968,-0.0030450488990290125,0.005096174515654636,-0.005432146450129349,0.004778047091243115,-0.005860921907175687,0.006257069341316473
2023-03-28,82.2068,101.2536,88.8968,62.85,-0.001809222908404795,0.0025359898725177167,0.005736217433929269,0.005187198164232127,0.003592289785569136,0.004814067564504972,0.001434034416825991,0.006257010868447675
2023-03-29,82.3603,101.4306,89.1709,62.45,0.0018672421259553484,0.0025299487565038515,0.0017480859939793536,0.005087534164954652,0.0030833505817982054,0.004780884885760965,-0.006364359586316648,0.006037905438588526
2023-03-30,82.3603,101.4306,89.1709,62.45,0.0,0.0024823784421324786,0.0,0.004995769069301684,0.0,0.004779253752868412,0.0,0.006004058136152525
2023-03-31,82.2169,101.8728,89.6076,61.8,-0.0017411301318718264,0.0024847482268343063,0.004359631117236917,0.005027807848672008,0.004897337584346406,0.004836320565564519,-0.010408326661329181,0.006332774481133317
2023-04-01,82.2169,101.8728,89.6076,61.8,0.0,0.002484473731198691,0.0,0.004900424526253445,0.0,0.004805297838744627,0.0,0.006306001294511417
2023-04-02,82.2169,101.8728,89.6076,61.8,0.0,0.0024003898077796103,0.0,0.004799796242749254,0.0,0.004651651646639506,0.0,0.006283655513953375
2023-04-03,82.3867,101.2412,89.0496,61.62,0.0020652688194278124,0.0024303062289401764,-0.006199888488389371,0.004980080661531275,-0.006227150375637813,0.004827485435975278,-0.002912621359223322,0.006319718833687667
2023-04-04,82.3867,101.2412,89.0496,61.62,0.0,0.0024303062289401764,0.0,0.004980080661531275,0.0,0.004827485435975278,0.0,0.006319718833687667
2023-04-05,82.1892,102.6061,90.0109,62.49,-0.0023972315919924547,0.0021673935639562277,0.013481665566982493,0.005445543113208564,0.010795107445738195,0.005081131035479179,0.014118792599805419,0.006755707070462922
2023-04-06,81.9753,102.0806,89.3411,62.42,-0.002602531719495982,0.002226255818591683,-0.0051215278623785165,0.005571043813794339,-0.007441320995568379,0.0053158762522398815,-0.0011201792286765766,0.006766103606884443
2023-04-07,81.9753,102.0806,89.3411,62.42,0.0,0.002086245417705384,0.0,0.004913796715305505,0.0,0.0051733194783285955,0.0,0.006463199816868589
2023-04-08,81.9753,102.0806,89.3411,62.42,0.0,0.0020494857758070165,0.0,0.004918469430590275,0.0,0.005167179619623841,0.0,0.006431764212609759
2023-04-09,81.9753,102.0806,89.3411,62.42,0.0,0.002037335553153736,0.0,0.004820577845553472,0.0,0.00512332222223082,0.0,0.006436411489450286
2023-04-10,81.9105,101.6411,89.2966,61.8,-0.000790482011044813,0.0020422539327689853,-0.004305421402303722,0.004927901244342686,-0.0004980910241758618,0.005127349041142941,-0.009932713873758492,0.006755794261867666
2023-04-11,82.0881,101.9003,89.4016,61.56,0.002168220191550496,0.002081716141121757,0.0025501494966111427,0.004926713799331324,0.001175856639558548,0.0051243751057596185,-0.003883495145631022,0.006812954760735636
2023-04-12,82.0712,102.0134,89.6398,61.35,-0.0002058763694128274,0.002068500705829842,0.0011099084104757573,0.00424656116193024,0.002664381845514985,0.004734777785856489,-0.003411306042884976,0.006224291559510887
2023-04-13,81.9755,102.3705,90.0561,61.49,-0.0011660606887679004,0.0018084648888994372,0.0035005205198532785,0.003945008694792295,0.004644142445654698,0.004771488082354409,0.002281988590057127,0.005867531072546945
2023-04-14,81.9755,102.3705,90.0561,61.49,0.0,0.0017774789229009086,0.0,0.003947225981908757,0.0,0.004704472517521591,0.0,0.0057274765740312605
2023-04-15,81.9755,102.3705,90.0561,61.49,0.0,0.0017147030165111977,0.0,0.003830473469479811,0.0,0.004270300622199049,0.0,0.004845592598013862
2023-04-16,81.9755,102.3705,90.0561,61.49,0.0,0.0016567503084650142,0.0,0.0037730309412387364,0.0,0.004271210397340293,0.0,0.004819537958310011
2023-04-17,81.9456,101.7469,90.0402,61.16,-0.0003647431244701016,0.0016565883326519753,-0.00609159865390918,0.003971033019374867,-0.00017655661304460946,0.0042725454699986155,-0.00536672629695889,0.004907575321719341
2023-04-18,82.0734,101.7705,89.7702,61.07,0.0015595712277414187,0.0016875793833500286,0.00023194809866455834,0.003970246583571337,-0.002998660598266034,0.004327729449159096,-0.0014715500327010522,0.004910181838656306
2023-04-19,82.1202,101.9604,89.9391,60.98,0.0005702212897233938,0.0016892753939423326,0.0018659631229089868,0.003965963881733118,0.0018814706884913157,0.00432322675835759,-0.0014737186834780092,0.0043771266962876025
2023-04-20,82.1635,102.2421,90.1191,61.06,0.0005272758712229209,0.0016384657240809143,0.002762837336848234,0.0037255367487382322,0.002001354249709042,0.004223027973964408,0.0013119055428010284,0.004348879056690905
2023-04-21,82.1542,102.1034,90.0618,61.39,-0.00011318894642997623,0.0016381016548578052,-0.0013565840294751386,0.003737786286889618,-0.0006358252579087287,0.0042277575504479255,0.005404520144120406,0.004499964577108559
2023-04-22,82.1542,102.1034,90.0618,61.39,0.0,0.0011665559958301743,0.0,0.003737532170305779,0.0,0.0035843792999625903,0.0,0.004501500219281854
2023-04-23,82.1542,102.1034,90.0618,61.39,0.0,0.00115238423566132,0.0,0.003691105342806943,0.0,0.003371194519085613,0.0,0.004408005146748387
2023-04-24,82.0495,101.9367,90.1133,61.12,-0.001274432713117668,0.0011743957677311664,-0.001632658657791941,0.003708806843258064,0.0005718295659202788,0.0033706029317951774,-0.004398110441440006,0.0044492340024466556
2023-04-25,81.8994,102.2776,90.5223,61.05,-0.0018293834819224086,0.0012170473982062377,0.0033442322539380953,0.003748904555097413,0.004538730686813208,0.0034530418185650755,-0.0011452879581151931,0.004444661514071199
2023-04-26,81.9155,101.8679,90.1125,61.25,0.00019658263674693366,0.001182414687647163,-0.00400576470312175,0.0037835670762628557,-0.004527061287660672,0.0034025774260548,0.003276003276003303,0.00442062705854122
2023-04-27,81.6526,101.8349,90.2621,61.03,-0.00320940481349663,0.0012731743678793502,-0.0003239489574242693,0.0036481535717128068,0.00166014703842432,0.0033615948281466,-0.003591836734693876,0.00442819079697273
2023-04-28,81.7829,102.0274,90.0871,60.36,0.0015957850699179765,0.0012586763775777564,0.0018903146170909935,0.0036503302200793838,-0.0019387982331454667,0.003354253755163169,-0.010978207438964493,0.004694152064835895
2023-04-29,81.7829,102.0274,90.0871,60.36,0.0,0.0012586763775777564,0.0,0.0036503302200793838,0.0,0.003354253755163169,0.0,0.004694152064835895
2023-04-30,81.7829,102.0274,90.0871,60.36,0.0,0.0012265033304340923,0.0,0.003564884809984871,0.0,0.0032424307530718633,0.0,0.0043567510673107775
2023-05-01,81.7829,102.0274,90.0871,60.36,0.0,0.0012265033304340923,0.0,0.003564884809984871,0.0,0.0032424307530718633,0.0,0.0043567510673107775
2023-05-02,81.7625,102.1955,89.8494,59.42,-0.000249440897791553,0.0012261167348583863,0.0016475966260043329,0.0035766534765024165,-0.002638557573725886,0.0032830962695691544,-0.01557322730284949,0.005121676965260563
2023-05-03,81.8552,102.229,90.211,60.17,0.001133771594557409,0.001178044892087775,0.00032780308330604413,0.0033721611949150358,0.0040245121280719776,0.003132424920233381,0.01262201279030628,0.005704669562923064
2023-05-04,81.7353,102.7827,90.5355,60.9,-0.001464781712096519,0.0011989935635312366,0.0054162713124457085,0.0034966236033007834,0.003597122302158251,0.003183558759053745,0.012132291839787257,0.006172550903977981
2023-05-05,81.7353,102.7827,90.5355,60.9,0.0,0.0011297974277599163,0.0,0.002494787324036526,0.0,0.00252924902979568,0.0,0.005534796603489848
2023-05-06,81.7353,102.7827,90.5355,60.9,0.0,0.0010334979347529382,0.0,0.0022952165839109175,0.0,0.0020791878906415277,0.0,0.005536646836803593
2023-05-07,81.7353,102.7827,90.5355,60.9,0.0,0.0010334979347529382,0.0,0.0022952165839109175,0.0,0.0020791878906415277,0.0,0.005536646836803593
2023-05-08,81.7606,103.4746,90.298,60.7,0.00030953578196935005,0.0010360438919181853,0.006731677607223707,0.0025828798694929786,-0.0026232803706832675,0.0021524154751887637,-0.003284072249589376,0.005552592334062649
2023-05-09,82.0231,103.6083,90.1762,60.86,0.0032105928772538928,0.0011984256347567185,0.001292104535799199,0.0025857948223229864,-0.0013488670845424044,0.0021741181955883255,0.002635914332784095,0.005588327965455646
2023-05-10,82.024,103.5613,90.0088,60.59,1.0972518717400348e-05,0.001188625466553976,-0.00045363161059486234,0.0024299707103545435,-0.0018563656485858226,0.0022054964813056498,-0.0044364114360827545,0.005365190397651262
